reviews,ratings,reviews_en
โรงพยาบาลห่วงแตกมากค้ะ วันนี้ดิฉันพาลุงมาหาหมอที่โรงพยาบาลนี้ ถามรปภ. จอดรถได้ตรงไหนบ้าง รปภ.บอกว่าให้จอดที่รพ.เด็กที่อยู่ข้างๆ แต่พอไปก็จอดไม่ได้ แล้วบอกให้ไปจอดแฟล็ชทหารก็ไม่ให้จอด ขับวนไปวนมาหลายรอบ เห็นใจบ้างค้ะ ขอที่จอดรถให้กับผู้ป่วยบ้าง ไม่ใช่ให้แต่หมอ,0,"Hospitals are very worried Today I took my uncle was a doctor at the hospital asked the security guards. Parking at some. Security. Told to park at the hospital where the boy next door. But it is not free. Then told to park the flat punch line was not to park. A loop several times. Sympathetic though Park the car for some patients. But no, doctor"
ดีค่ะ คุณหมอให้รายละเอียดอาการ ตรวจละเอียดดีมากๆ,1,Good doctor detailing symptoms. Make good resolution
คือติดต่อญาติไม่ได้ ให้ประกาศเรียกชื่อให้หน่อย พยาบาลบอกคนเยอะไม่ว่าง งานยุ่ง แค่ให้ประกาศนะคะ ไม่ได้ให้ช่วยเดินหา แค่ประชาสัมพันธ์มันจะเสียเวลาเท่าไหร่กัน,0,"Is not contact relatives The declaration called for me The nurse told me busy, busy work just to proclaim it. Not to walk for help Just release it to lose much time together."
แย่มาก ถามอะไรก็เหวี่ยง มารยาทแย่เรียกหยาบๆเลยคือทราม การพูดการจาของพนักงาน ใช้น้ำเสียงไม่ดีอย่างแรง กับคนอื่นๆด้วยนั่งดูกี่ที่โดนแทบทุกคน,0,Q. What was terrible jerk Bad manners to rough it is immoral. Speaking of public employees The tone is not strong With others by watching a few that caught almost everyone.
ที่นี่เป็นโรงพยาบาลที่ดีที่สุดแห่งหนึ่งของไทย มีผู้ป่วยรอรับบริการมากในแต่ละวัน การทำงานต้องทำตามขั้นตอน #เข้าใจซึ่งกันและกัน,1,This is one of the best hospitals in Thailand. There are many patients waiting for service each day. The work must be done step by step. # Mutual understanding
บุรุษพยาบาล ที่นี้ ดูถูถคนไข้ จัง พูดจา กวนโอ้ย ชื่อ จำไม่ได้ จำได้แต่ นามสกุล พึ่งฉ่ำ ตัวอ้วนๆๆใส่แว่น ระวังให้ดีน่ะคับ,0,"The scrub nurse to see if the patient really stir things I can not remember the name, but the name I remember the juicy stuff like glasses. Take heed me"
ฝากผู้ที่เกี่ยวข้องด้วยครับ ไม่อยากจะบรรยายจริงๆ ไม่เคยเจอที่ไหนแย่เท่านี้แล้วจริงๆครับ #ขีดสุดแห่งโรงบาลรัฐครับ #ถ้าให้0ดาวได้ผมไม่ให้1แน่นอนครับ,0,He was involved with it Can not really describe I never really as bad as this. # Ultimate of the state's hospitals. # 0 stars if I do not have a first course.
คุณภาพต่ำ ไม่ต่างจากโรงฆ่าสัตว์ โกงกินแม้กระทั้งลูกจ้างตาดำๆ ใครลิ้นยาวก็ได้ดี แบบนี้ไงคะโรงบาลถึงไม่พัฒนา ประเทศชาติจงเจริญ,0,Low quality is not different from the slaughterhouse. Tuck even innocent employees. Had a good long tongue Like this hospital do not develop. nation prosper
โทรไปจะขอวันนัดหมอ คือคนรับสายมารยาทแย่มากค่ะ ไม่มีการคุยกันเลยหรือว่ายังไง วางสายใส่ คือต้องการถามวันนัดหมอจะอารมณ์ทำไมคะ พูดดีๆด้วยมารยาทแย่จริงๆ,0,"Call today to ask for a doctor's appointment. The answer is very bad manners. There is talk now that I want to hang up on the appointed day, the doctor asked me why I would. I spoke with really bad manners"
รบกวนฝากให้พิจารณาครับ..คนไข้ที่คุณหมอนัดเวลามารักษากับคนไข้ที่มาทำการรักษาใหม่น่าจะแยกกันนะครับ..หมายถึงคนล่ะคิวคนล่ะแถวเพื่อความรวดเร็วและสะดวกกับคนไข้และแพทย์ที่ทำการรักษาครับ,1,Interference deposit consider it.. Patient at a doctor appointment to treat patients who come to a new treatment to separate them.. Means the right queues were not lining up to speed and ease with patients and doctors treated me.
"ด้วยความเคารพ..ทำไมค่าใช้จ่ายในการคลอดบุตรจึงแพงมาก ทั้งที่เป็นโรงพยาบาลของรัฐฯ พยาบาลแม่บ้านพูดจาไม่ดีเลย..คนไขัยังไม่หายดี ก็พยายามเสือกใสให้กลับเพื่อต้องการเงิน..ใช้คำพูดแย่มาก..ถ้าอยากอยู่ก็ต้องเสียวันละพัน..รพ.ไม่ได้ช่วยคนจนหรือ? ขอผ่อนผันก็ไม่ได้ต้องเอาเงินวางก่อน 10,000 บาท..คนจน 2.000 บาท ยังไม่มีเลย",0,"With all due respect.. Why the cost of childbirth and therefore very expensive. Both hospitals of the state. Hospital housekeepers do not speak well.. The Aka has not recovered. It's tough trying to make clear to need the money.. Terrible for words.. If they want to pay per thousand.. Hospital or do not help the poor? Applicant does not have to take place before 10,000 baht.. Until 2,000 baht to none."
มารอตั้งแต่แปดโมงเช้าตอนนี้จะเที่ยงเเล้วยังไม่ได้ตรวจพยาบาลเวลาถามอะไรทำไมถึงชอบตะคอกกัน เค้าเป็นกันแบบนี้หรอ ห่วยแตกที่สุด,0,"I come from eight am to noon now, I'm not reviewed the nurse asked why I snapped together. It was like this for me The most pathetic"
พยาบาล：เป็นอะไรมา เรา：ตาอักเสบค่ะ （กำลังจะชี้ให้ดู จะเล่าอาการต่อ） พยาบาล: เป็นอะไรมา เรา : นึกในใจ อ้าวไม่ฟังแล้วพูดสวนมา ว่าเป็นอะไรมา คือไร ฟังก่อนมั้ยคะ พยาบาล ถาม ในขณะที่เรากำลังพูด 3-4 รอบ “ชักสีหน้าใส่อีก คือไร งง เราผิดอะไร” เราเลยพูดสวนไปเป็นตุ่ม เนี่ยค่ะ ชี้ให้ดู สรุปจบ ไม่ชอบท่าทางการชักสีหน้าใส่ เราไม่เข้าใจ เค้าอารมณไม่ดีมาจากไหนหรอ บริการรัฐเป็นอย่างนี้ หรอ,0,"Nursing: What it is We have eye inflammation (It was pointed out What are the symptoms) Nursing: What it is our thought in mind, I do not listen, then speak to the garden. That is what I was listening to before I asked my nurse while we're talking around 3-4 ""whip put another face is how do we break anything,"" we say to a little garden, I have pointed to the end of the summary. he does not like to draw your face, we do not understand that emotions do not come from me. This was my state services"
บริการดี ละเอียด รอบคอบ รวดเร็ว Thx นพ.ผดุงรัฐ เฮงเจริญ ครับบบ,1,Thx fast good service carefully. Dr. Heng uphold the state's growth slows.
บริการคนไข้ได้แย้มากค่ะถ้าสบายดีคงไม่ไปหาหมอหรอกนะค่ะไม่อยากรักษาคนไข้ก่อมาตรงๆๆค่ะแล้วก่อลาออกจากการเป็นหมอไปเลยค่ะ คุณแพทย์หญิงกิตติยาพร วิวัชรโกเศศ กูท้องเสียมึงมาว่ากูท้อง กูจะมีลูกได้ไงว่ะผัวกูเปนผู้หญิงและกูไม่ได้ชอบผู้ชาย,0,"Outpatient services are very good if you do not go to the doctor because I did not want the patients to come straight to me, and the resignation of a doctor to do it. Your doctor Kitti French Global Drug Watchara makes me since I came to my stomach, diarrhea. I'm going to have children but my husband and me as women are not like men."
ขอบคุนหมอโสต ศอ นาสิก และทีมแพทย์วิสัญญีมากๆคุณมีฝีมือและเก่งจริงๆ แต่ก็ต้องขอพูดเรื่องนักศึกษาฝึกงานชุดสีชมพูนะคะ อย่าให้เค้าฝึกกับผู้ป่วยที่เคสอาการโคม่าเลยคะเพราะบางอย่างเขายังทำไม่ถูกเลยกลัวว่าถ้าฝึกกับผู้ป่วยที่อาการโคม่าแล้วอาจจะมีปัญหาได้คะ,1,"Thank you doctor, otolaryngology and anesthesia medical team is very skilled and you're really good. But I have to say about my internship pink dress. Do not let him practice with patients, because some cases coma but he also was afraid that if I trained with coma patients, it may be a problem here."
นั่งรอก่อนนะค่ะรอหมอตรวจเอ่อๆกุกะรอรอไปเถอะมาตั่งแต่9โมงเช้าป่านนี้จะบ่าย3ละสัส,0,Sit before my doctor I'm going to wait Kuka waiting since 9 am to 3 pm at McCluskey thus far.
ใช้บริการมาเกือบๆ๒๐ปี รวดเร็ว ทันใจหมอพูดจาน่าฟัง พยาบาลก็ดี สรุปว่าดีครับ,1,"Service for almost 20 years, I talk fast, it concluded that the nurse should listen good."
ห้องตาเจ้าหน้าที่ดูแลดีพูดจาดีมากแนะนำดี,1,A good eye care staff speak very good advice.
ถ้าไม่รู้จักพวกมันๆจะพูดหมาไม่แดกซักคน (ความคิดเห็นที่ได้เจอมา),0,"If not, they will say I'm not ironic. (Comments are met)."
หมอพูดจาแย่มากไปนั่งรอตรวจตั้งนานพอได้ตรวจไล่ให้ไปตรวจที่ รพ. อื่น บอกว่ามันต้องเจาะเลือดแล้วดูสิห้องฉุกเฉินคนไข้เต็มไปหมดมีแต่เลือดจะอวก!!ไม่ตรวจให้ให้ไปตรวจที่อื่น นี่หรือคำพูดคนเป็นหมอ,0,He speaks very badly to sit waiting long enough inspectors out to inspect the hospital say it must draw blood and then look at the emergency ward was filled with blood to puke !! Do not make them go to another. This person was a doctor or a speech.
ผุ้ช่วย!!!!!! พุดจาหมาไม่เเดก กวนตีนสัส!,0,Who helps !!!!!! Gardenia's not my dog's paw bushy McCluskey!
กราบขอบคุณคุณน้าคนนี้ น่ารักมากพูดจาดี ให้คำแนะนำ เค้าบอกว่าโรงพยาบาลรัฐบาลพูดจาแย่ ไม่ใช่ทุกคนนะค่ะ,1,I respectfully thank you for this Very flattering to advise him that the hospital parlance worse. Not all of them
แม่กูไปรอที่ฉุกเฉินตั้งแต่7โมง บ่ายโมงยังไม่เรียก ล้มมาปวดที่ขา อายุ60แล้ว ต้องยังไงถึงจะฉุกเฉิน,0,My mother went to the emergency waiting since 7am. PM has not called Falling leg pain at the age of 60 must also be an emergency.
การให้ติดต่อ023548108ต่อ 2401 แผนกวางแผนครอบครัว ติดต่อมาเป็นเวลาหลายวัน ก็ไม่สามารถเข้าถึง ได้ ไม่ทราบเป็นเพราะเหตุอะไรคะ แผนกนี้ไม่มีเบอร์ประจำแผนกหรืออย่างไรคะ ต้องการข้อมูล ก็ติดต่อไม่ได้ ช่วยตรวจสอบด้วยคะ,0,023548108 to contact the family planning department in 2401. Contact for several days It is accessible not know for what reason it is. This department has a number of departments or do that. information It can not be contacted Help me check
โรงพยาบาลที่นี่ เขาห้ามญาติต่างจังหวัดที่พามารักษาเฝ้าไข้หรอ,1,Hospital here Buddha image style that brought him to the provinces look after my treatment.
คุณหมอนัดมาผ่าตัดหัวเข่า เรียกเก็บค่าผ่า 1000บาท ผ่าเสดแล้วใส่เฝือกอย่างดี เรียกเก็บเพิ่มอีก1800 ค่าเฝือก ไม่มีตังให้ค่าเฝือก แม่งเอ้ย ถอยเฝือกออกเฉยเลย งง นี่มันโรงบาลหลวง หรือโรงบาลรัฐกันแน่,1,"Doctor appointment knee surgery. Charged 1000 baht cut through USAID and splinting well. Charge an additional fee in 1800 to set up a splint splint does your mother retreated Splint Gosh, I just leave it dormant hospital property. Or state hospitals anyway"
เห็นว่าใช้สิทธิ์ประกันสังคมหรือไงครับ คือเพิ่งมาครั้งแรก ไม่รุ้จักทาง ไม่รุ้ขั้นตอนว่าต้องทำยังไง พยาบาลอีกคนให้เอาใบประวัติไปใส่ตระกร้า พออีนังพยาบาลคนนี้มาถามว่า ตรวจรึยัง เราก็บอกว่ายัง มีการว่าเรากลับอีกว่าเอามาใส่ตระกร้าทำไมเป็นบ้าเหรอไง ปากหมาจริงๆ ว่าคนไข้ก็ได้ด้วย รอต้นปีก่อนจะย้ายโรงบาลล่ะ เจอพยาบาลแย่แบบนี้ไม่ไหวนะ,0,"That the right to social security or wrong. Is just the first step does not know that knows the way to do it. Another nurse, took the records to the cart. Paul Enos asked the nurse came to check what we were told to. We are back again, put a basket just like I was crazy reproaching really patient with them. Wait a year before moving to the hospital anyway. I do not care much for this."
คุณหมอเก่งๆ และอุปกรณ์ทางการแพทย์ที่นี่ก็ไม่แพ้ที่อื่น  และขอชื่นชมอ.หมอ ที่ทำให้คนไข้คนนี้ ผ่านช่วงเวลาที่เลวร้ายจากมะเร็งลำไส้ใหญ่มาได้อย่างปลอดภัยและใช้ชีวิตได้อย่างมีความสุข,1,Dr. Atta and other medical equipment that was not lost on others. And the highly appreciated. Doc This makes the patient Through the bad times from colon cancer to live safely and happily.
พยาบาลไม่หน้างอ ถึงคนไข้จะมากเพียงใดก้อยิ้มแย้มเสมอ. หมอก้อดี. เอาใจใส่คนไข้ทุกชนชั้น,1,Nurses do not frown The patient how much he's always smiling. I'm good. There's wards all classes.
พยาบาลในห้องฉุกเฉนบริการแย่มากคะ บางคนก้ดีนะคะ แต่บางคนโวยวาย บอกเหนื่อยย ให้คนไข้ถอดเสื้อผ้าเองงง คือไร หน้าที่บริการเขาทำกันแบบนี้หรอ ไปโรงบาลอื่นไม่เคยเจอแบบนี้ บริการแย่สุดๆ เห้นละอยากตบบอกเลย,0,Hospital emergency rooms average service very good. Some I like better But someone told me frantic with patients undress myself I was not served him well for this too. To another hospital never see this. Poor service deal I wanted to slap activists say.
ตึกอายุรกรรม...บริการห่วยแตกไม่ได้เรื่องต้องการเงินอย่างเดียว ถ้าต้องการเงินยังเดียวทำไมไม่ทำงานเอกชนค่ะ. ถ้าบริการแย่แบบนี้อย่าบริการ โรงพยาบาลนี้. ของรัฐนะค่ะ. ไม่ใช่เอกชนนะค่ะ ทำความเข้าใจใหม่ด้วย ละคัดสรรณ. พยาบาลดีๆหน่อยนะค่ะ เดี่ยวจะเสียชื่อหมด,0,"Medicine ward service stunk ... I do not want money alone. If one has money, why not do private work. If poor service is not available. This hospital. State's me. I was not private. With a new understanding of the selection. Care little. Single infamous timeout"
บริการลิฟต์ห่วยแตกมาก อิเจ้าหน้าที่ในนี่ตัวดี กุรุว่าให้รถเข็นไปก่อนบอกว่าหมอนัด กุก้อหมอนัดตรวจถุงน้ำนัดคิวผ่าตัดเหมือนกัน ไม่ให้กุไปไปก่อน กุต่อแถวขึ้นลิฟต์ตั้งแต่8โมง ตอนนี้8โมง50 กุไม่ได้ให้หมอตรวจเรย ปรับปรุงใหม่บ้างน่ะ,0,"Elevator stunk more Italian authorities in this well Kuru Kingdom that provides wheelchairs to say that doctors appointment. My own doctor appointment appointment queue gallbladder surgery alike. Do not let the sun go Kung line up the elevator from 8 am to 8 pm, now own 50 percent of doctors did not give an Inspector General. Some renovation"
ทำงานล่าช้ามากค่ะ มาตั้งแต่20.00 จนตอนนี้ยังไม่ได้เข้าตรวจเลยค่ะ คือบางคนมาทีหลังก็ได้เข้าแล้วคือไรค่ะ ห่วยแตกมากค่ะ พยาบาลห้องบัตรก็ไม่เต็มใจคือไรค่ะทำงานบริการนะค่ะ ดิฉันก็ทำงานบริการค่ะ แต่ไม่เคยทำสีหน้าแบบนี้กะบคนใช้บริการนะค่ะ ปรับปรุงนะค่ะ มารักษาค่ะไม่ได้มาคุมความประพฤติค่ะ คือช้าไปไหมคนไข้จะไม่ไหวแล้วค่ะอีกแค่2คิวเองค่ะ หายไปเลยค่ะ ไม่ต้องรอเป็นวันเลยหรอค่ะปรับปรุงนะค่ะ คือคนดิฉันก็ไม่ไหวแล้วมั่งค่ะ ทำงานเร็วๆหน่อยค่ะนี่โรงพยาบาลนะค่ะ ทำไรช้าจังเลย คิวก่อนหน้าดิฉัน สองคิวเรียกไปตั้งแต่ 20.15ค่ะตอนนี้ก็หายไปเลยค่ะ นานไปไหมค่ะคือยังไงค่ะช่วยอธิบายหน่อยค่ะไม่ไหวจริงๆค่ะ นี่ยังไม่ได้ตรวจเลยอีก2คิวกว่าจะถึง รอรับยาไม่เที่ยงคืนเลยหรอค่ะ,0,"Very late From 20:00 Until now, have not detected it. Some time later, he is, is not it. Very poor Medical card room was reluctant, however it is offered to me. I was offered it I've never done this expression Huckabee people use it. Improve it I do not treat my probation. Is it possible that the patient will not, then it's just me missing my cue 2 Do not wait for the day I'm here to improve it. I did not think it was me. Recently worked like a hospital to me. Do it slowly Q. Before I Two calls to the queue 20:15 Now it was gone now. It is also possible for me to explain it is not really. This has not yet reviewed more than 2 to queue up. I'm not a drug, not midnight yet."
ต้องรอกี่ชั่วโมงค่ะถึงได้ตรวจ,0,I had to wait several hours to be reviewed.
จากประสบการณ์ที่รักษาโรงพยาบาลนี้อยู่ จะบอกว่าดีมากๆ ดีที่สุดตั้งแต่เข้าโรงพยาบาลมา คือคุณหมอให้ความสำคัญกับคนป่วยทุกราย จดจำได้ ให้กำลังผู้ป่วยและญาติผู้ป่วย ถึงแม้จะเป็นโรงพยาบาลไกลบ้าน แต่การรักษาที่ทันสมัย อุ่นใจมากๆค่ะ,1,The experience of hospital stay. To say good Since entering the hospital. The doctor is so important to all patients who are recognizable to patients and patients' relatives. Even a hospital far from home. But modern treatment Very reassuring
โทรไปเลื่อนนัดตรวจตาไม่มีคนรับสายไม่ตายที่ไหนกันไม่รับสายอ่ะอ่ะอ่ะ,0,Calls to postpone the eye does not call people to die where I do not get it.
ดีครับ คุณหมอให้คำแนะนำดีในการดูแลผู้ป่วย.,1,Good medical advice on patient care.
เราโชคดีได้เจอหมอดี และพยาบาลก็ดีด้วยค่ะ (แผนกORTHO),1,We were lucky to find a good doctor. And nurse it with you (section ORTHO).
รอหมอ ไม่ตรวจสักที เดินๆๆๆๆ เดินไปเดินมา คุยโทรศัพย์ไปๆๆๆเรื่อย รอบก่อนมาตรวจก้อ ถามไม่กี่คำ ที่เหลือนั่งพิมพ์คอม สรุปคือ ต่อคนหมอใช้เวลาเกือบๆๆขั่วโมง แต่วันนี้ หมอเดินคุยไปคุยมา เดิมมา เดินไป นั่งถอดแว่นเช็ด สรุปคือรอมาตั้งแต่เช้า เด่วถ้าเข้าไปตรวจ จะดูซิว่า #ถามกี่คำ คนไข้ก้อแย่ ไม่มีแนะนำไม่มีบอก สรุปจะรักษาเมื่อไหร่ค้าบคุณหมอ เห้ออออออออ แย่.............,0,"Do not wait for the doctor examined me walking around, pacing back and talk telephone any time. Check around before I ask a few words left to type my conclusion is that the doctor who spent almost like hours, but today I came here to talk to his old glasses to wipe off the seat. I was waiting since morning Wonder if the inspector asks to see though how many patients do not have much preferred not to say. The doctor will treat you when trade activists Oshawa, Oshawa worse ............."
วันนี้มาอัลตราซาวตามนัดค่ะ มาตั้งแต่เช้า10.00 น. ออกไปกินข้าวเที่ยง กลับมาจนตอนนี้ 16.30 น. ยังไม่มีการเรียกเข้าไปตรวจเลย คืออะไรค่ะ เจ้าหน้าที่ไม่พอ หรือยังไงคะ เอาจุดอื่นมาช่วยมั้ยคะ คือมันยุ่งยากขนาดที่ให้นั่งรอนานขนาดนี้เลยหรอคะ อยากรู้ขั้นตอนและวิธีการจัดการคิวคะ หงุดหงิดมากเลย ไม่มีเจ้าหน้าที่แจ้งรายละเอียดอะไรเลย เดินหาเจ้าหน้าที่ยังยากเลย คือคนนั่งรอเกือบ 50-60 คน นั่งทำตาปริบๆๆๆรอเรียกแบบไม่มีแบบไม่มีวี่แววว่าวันนี้จะเสร็จเมื่อไหร่ เห็นใจคนไข้บ้างนะคะ,0,Today's ultrasound appointment it. From morning 10.00 am. To eat lunch. Now back until 16:30. There is also a call to check that it is not enough staff or do you have another point to help me here. It is difficult to wait for a long time now I'm here. Want to know how to manage the queue and process them. Very frustrating No official details of anything. I find it difficult to staff I was waiting for almost 50-60 people sitting around waiting for calls made eyes repeatedly without no sign that this will be done when. Some patients feel tired
พยาบาลบริการให้ไม่ดีเลย ญาติอยู่ที่ รพ.จากที่ไม่เป็นไรมากจนตอนนี้นอนไม่มีสติ เพราะพยาบาลไม่ใส่ใจคนไขเลย ตอนนี้จิตสำนึกของความเป็นพยาบาล ความใสใจคนไขหายหมดแล้ว เรื่องการพูดจาก็ไม่ดี มีการชักสีหน้าใส่ญาญเสมอ,0,"Ambulance service is not good relative to hospital from the not so now lying unconscious. Because nursing care is patient yet. Now the consciousness of nursing. The heart, the fever out. The talks went badly Convulsions have foreknowledge always put expression."
ไม่ชอบๆๆๆๆๆๆๆๆๆๆๆๆ,0,Do not like any other other other other other other.
พยาบาลมารยาททุเรศสุดโดยเฉพะอีที่อยู่ตึกอุบัติเหตุฉุกเฉิน ตัวอ้วนๆใส่ชุดสีฟ้า มรายาทแบบรับไม่ได้,0,"Most nursing courtesy shabby, especially the building's emergency. Fat people wearing blue. Siem drug is unacceptable."
"โรงพยาบาลรัฐ หรือโรงพยาบาลเอกชนค่ะ ส่วนเกินทำไมเยอะมากๆๆๆๆๆๆๆๆๆๆๆส่วนต่าง 70,000 บาท ต้องจ่ายก่อนเข้ารับการผ่าตัดด้วยนะค่ะ ถ้าไม่มีตังจ่ายก็ไม่สามารถผ่าตัดได้ เจอกับตัวเองมาแล้วค่ะ ตอนนี้หลานสาวยังไม่ได้ผ่าเลย",0,"A public hospital or a private hospital here. Excess why a lot like any other part of 70,000 baht to be paid prior to surgery with me. If no money can not afford surgery. I myself have been. Now the granddaughter has not been cut yet."
รอตรวจค่อนข้างนานนะคะ แต่คุณหมอตรวจละเอียดและให้คำแนะนำที่ดีมากๆ คุ้มค่าการรอคอยจริงค่ะ,1,Make them wait quite a long time But your doctor and give good advice too. Worth the wait true.
บริการ เป็นที่น่าพอใจ เป็นกำลังใจให้เจ้าหน้าที่ทุกท่านครับ ไม่มีพวกท่าน คนไข้คงจะลำบากมากๆ,1,Service was pleasant All staff are encouraged to do so would be difficult for patients without them.
ให้ 5 ดาว คุณหมอ สุรศักดิ์ เก้าเอี้ยน คะ คุณหมอดูแลครรภ์ดีมาก ตรวจละเอียด อธิบายคนไข้เข้าใจง่าย ขอบคุณหมอมากๆคะ // // เราย้ายจากโรงพยาบาลเอกชนตั้งใจมาตรวจกับคุณหมอโดยตรง ตอนแรกยังไม่ได้พบคุณหมอนั่งคิดแล้วคิดอีกว่าจะไปรักษาที่อื่น พอเจอคุณหมอเราแฮปปี้มากเลยขอเป็นคนไข้ให้คุณหมอดูแล ส่วนเรื่องอื่นขอผ่านไม่วิจารณ์เพราะหลายๆท่านได้พูดไปหมดแล้ว,1,The 5-star Dr Surasak nine Yang was pregnant my doctor to take care of excellent review describing patients simplification. I appreciate very much // // we move from a private hospital intends to check with your doctor directly. I have not found the doctor seated ideas and thoughts that are going to treat another. We are very happy enough to see the doctor asked a patient to medical care. The rest would pass without criticism because many people have spoken out.
พบคุณหมอเพื่อฝากครรภ์ คุณหมอและเจ้าหน้าที่ใจดี เป็นกันเอง เอาใจใส่คนไข้ค่ะ,1,"See your doctor for prenatal care Doctor and patient friendly staff, friendly attentive enough."
ไปคลอด รพ.ราชวิถีเพราะต้องการคลอดธรรมชาติ และเน้นนมแม่ เน้นแม่เข้าเต้า ส่งคลินิคนมแม่ทุกวัน แถมส่งลูกมาให้อยู่กับแม่ 24 ชม.เลย เว้นแต่ถ้าแม่เหนื่อยจริงๆ ก็สามารถฝากไว้กับพยาบาลได้ แต่พยาบาลมีป้อนนมผงให้ลูกเรา ตอนแรกแอบไม่พอใจเลยต้องถาม พยาบาลเลยอธิบายว่า ต้องป้อนแก้วห้ามใช้ขวดกลัวติดจุกเพราะกินน้อยกว่า แต่เค้าบอกว่าการป้อนแก้วที่ถูกวิธีคือทำให้เหมือนแมวกิน ลูกต้องตวัดลิ้นตักขึ้นมา เป็นการฝึกให้ใช้ลิ้นกระตุ้นเต้านม เพราะเรานมมาน้อยถึงน้อยมาก พยาบาลบอกว่าถ้านมน้อยมากจริงๆ ก็ป้อนเสริมดีกว่า เพราะไม่คุ้มที่จะกดกันตัวเอง และอย่าเสี่ยงลูกตัวเหลือง คชจ.ตามหลังอาจหนักกว่า เอาแบบค่อยเป็นค่อยไปดีกว่า (เราก็เลยเครียดน้อยลง เชื่อตามที่พยาบาลแนะนำ) เราถามยี่ห้อนม แต่เค้าบอกเลยว่าบอกไม่ได้ นมผงไหนๆ ก็เหมือนกัน แถมดีสู้นมแม่ไม่ได้ ให้คุณแม่พยายามปั๊มให้ได้ .... ประทับใจที่จรรยาบรรณของบุคลากร และการตอบข้อสงสัย หลังจากออกรพ.ก็ป้อนนมผสม 90% นมแม่ 10% ... โดยนมผงลดลงเรื่อยๆ จนเป็นนมแม่ 100% ใช้เวลาเกือบสองเดือน,1,"The maternity hospital because Rajvithi want a natural birth and breastfeeding focuses on mothers to breast. Send a clinic at People's Daily. Send their children to live with her mother 24 hour except if I'm really tired. It can be deposited with the nurse. But nurses are fed milk for our children. At first, I did not feel I had to ask. He explained that nurses Glass bottles are not allowed to enter the cork stuck because I eat less. But he said the glass entry way is to eat like a cat. I have to quibble lap up. Practice using the tongue to stimulate the breast. Our milk comes to a little bit more. The nurse said that if milk really tiny. It's better feeder accessories It's not good to hold itself together. Do not risk the yellow balls Nha Be District. Follow may be heavier. It incrementally better (It's less stressful. Believes that medical advice), we asked all the milk. But he said that he did not have any milk too good, but I did not breastfeed. The mother tries to pump .... impression that the code of conduct for staff. And answer questions After leaving hospital was fed milk by 10% ... 90% milk powder fell steadily until breastfeeding is 100% spent nearly two months."
พยาบาลและแพทย์ให้บริการดีมาก,1,Hospital and medical services are very good.
ระบบการให้บริการที่แย่มากๆ เจ้าหน้าที่ก็พูดจาเหมือนโดนบังคับให้ตอบคำถาม หลายแผนกคะแต่เจ้าหน้าที่ก็เป็นเหมือนกันเกือบทุกแผนกไม่ว่าจะเป็นห้งจ่ายยารึแม้กระทั่งการเงิน,0,"The service is very bad. Officials also talked like I was forced to answer questions. Several department officials, but it is the same almost every department, be it dry just dispense even financially."
บริการประทับใจ คุณหมอใจดีตอบทุกคำถามที่เราข้องใจ,1,Excellent Service The doctor kindly answered all the questions that concern us.
ตัวเองมีโรคประจำตัวคือเป็น SLE มา20 กว่าปี รักษากับคุณหมอสูงชัย แผนกอายุรกรรมโรคข้อฯ มาเกือบเท่าระยะเวลาที่เป็น คุณหมอเป็นคนใจเย็น สุขุม น่ารัก ใจดีมาก เท่าที่รักษามาเป็นคนไข้ที่เกเรพอควร ไม่ค่อยไปตรงตามนัด คุณหมอก็จะไม่ว่าอะไร (อาจให้สำนึกเอง) ปรึกษาได้ทุกเรื่อง แม้ไม่ใช่โรคที่รักษาอยู่ การลงตรวจโรคในแต่ละครั้ง คนไข้เยอะมาก ถึงเวลาพักเที่ยง คุณหมอไม่เคยทิ้งคนไข้ลุกไปทานข้าว จะตรวจจนหมดคนไข้ ซึ่งแต่ละวัน กว่าคนไข้จะหมดก็ 2 - 3 โมงเย็น บางทีก็เกือบ 4 โมงเย็น คุณหมอถึงจะได้ทานข้าวกลางวัน,1,"SLE is a disease itself has more than 20 years to treat high finish your doctor. Department of Internal Medicine, Rheumatology Almost as long is. The doctor was very kind, lovely, calm poise as a treatment for patients with moderately refractory. He arranged to meet You will not mind. (Perhaps the realization itself) consult on all matters. Even non-disease treatment The examination of each patient, much to the lunch break. You never leave the patient gets to eat. Check out each day to patients than the patients will be 2-3 pm It was nearly 4 pm You will have lunch."
คุณหมอเก่งรักษาดี ดูแลคนไข้อย่างใกล้ชิด พูดเปรียบเทียมตัวยาถึงผมดีผลเสียของยาแต่ละชนิด,1,"Dr. Wally treatment Patients closely I say, comparable to synthetic drugs advantages and disadvantages of each drug."
