reviews,ratings,reviews_en
บริการดี คุณหมอก็เก่ง สะอาดสะดวกปลอดภัย เจ้าหน้าที่ บุคลากรทุกท่านบริการพูดจาดี ประทับมากๆค่ะ,1,"Service was good, clean, safe medical staff personnel can speak good service. Very imprint"
บำรุงราษฎร์เป็นร.พเอกชนที่หนึ่งด้านรักษาพยาบาลของประเทศ,1,Bumrungrad is hard. The private hospital one side of the country.
บริการดีมาก ขนาดคนไข้มีเด็กไปด้วย ยังนำรถเตียงเด็กมาให้เพิ่ม,1,"Good service, very patient with the children. The car has room to improve."
ลูกค้าจ่ายเงินเท่าไหร่ก็ยินดี แต่คุณใช้เวลาบริการนานมาก แค่ตกบันได รอผลเอ็กซเรย์ใช้เวลา4ชั่วโมงกว่า มันเกินไปมาก 30บาทยังเร็วกว่านี้ ปรับปรุงด้วยนะคะ อยากให้มีเจ้าหน้าที่แสดงความรับผิดชอบด้วยค่ะ มันเสียเวลาแบบไม่น่าให้อภัยจริงๆ รอดูการแสดงความจริงใจของโรงพยาบาลนะคะ,0,"Customers are willing to pay much money. You spend long hours just fell down the stairs waiting for X-ray takes 4 hours for it to be too much for 30 baht earlier. Updates with quote Officials wanted to show responsibility with it. It's a waste of time, not really forgiving. Waiting to see the sincerity of the hospital here."
"ค่ารักษาคนไทย ยังโหดขนาดนี้ 8คืน 900,000 บาด ผ่าตัดมะเร็งสมอง",0,Treatment in Thailand This is a brutal night 8 900 000 Bad brain cancer surgery.
ดูแลดีสะดวกสบายคุณหมอเก่งมืออาชีพ,1,You better take a good professional.
วันนี้บอกตรงๆ ผิดหวัง ตรวจสุขภาพ อดข้าวอดน้ำมา ต้องมานั่งรอวัดความดัน นานมากนะครับ ปรับปรุงนิดนึง,0,Today frankly disappointed examination starving it. Have to sit and wait for so much pressure for little improvement.
จากเพื่อนๆบอกต่อกันมา บริการดี ดูแลคนใข้เหมือนญาติเลย,1,Friends tell each other good ones like fever relatives yet.
"คนจนๆอย่างเราหมดสิทธ์ครับเขาสร้างมาเพื่อคนรวยเท่านั้น""",1,"Poor people like us out right here, he's built for the rich only. """
เป็นโรงพยาบาลที่บริการดีมากคะ คุณหมอเก่ง เครื่องมืออุปกรณ์ดีที่สุด แต่ราคาก้อสูงที่สุดด้วยคะ,1,A hospital doctor service is very good equipment best. But the price would be too high.
ประทับใจในด้านการบริการ และเครื่องมือที่ทันสมัยค่ะ,1,Impressive in terms of service And modern tools like
นัดคุณหมอ2ท่าน น่ารักมาก ใจดีแถมอธิบายให้คนไข้เข้าใจถึงโรคที่เป็นอยู่แบบสบายใจไม่กังวลคะ คุณหมอทัตพงศ์(หมอไต) คุณสาริษฐ์ หุตะโกวิท ขอบคุณคะ,1,"Doctor's appointment at 2 very generous, explained to the patient that the disease is not worried and upset. Dr. John Tuttle (kidney doctor), you can share Christ Chet Ta Sankhagowit Thanks."
ดีมากคัพ,1,Good Cup
บริการดีคับ อ.ปรีชา ดูแลเอาใจใส่คนไข้ดีมากๆ สุดยอดเลยคับ,1,The service is good. Wise patient care is very tight at the top.
ไปทำตามาคุณหมอใจดีมาก ชอบมากเลยคะมารอลุ้นกันว่าพอตัดไหมจะสวยไหม :),1,To the eye doctor very kind. I too was waiting for me as I cut it pretty :).
เยี่ยมครับ,1,I visited
คนไข้ต่างชาติมากๆๆๆๆๆ,1,Foreign patients very soon.
ดีมาก,1,very well
หมอเก่งแต่แพง,1,Doctor Good but expensive
บริการ ดีมากค่ะ ทุกคนน่ารัก พูดกับคนไข้ดูแลคนไข้ดีค่ะ,1,"The service is great, everyone I spoke to the patients wards good."
การเดินทางสะดวกเพราะมี Bts และรถรับ-ส่ง ส่วนการให้บริการ มีข้อปรับปรุงนิดหน่อยคือ ระบบชั้นของการให้บริการ ด้วยความที่ไม่ค่อยมีป้ายบอกว่า เจ็บป่วยเรื่องนี้ ต้องไปหาชั้นไหน ทำให้เวลาไปใช้บริการ ต้องถามนางพยาบาลแถวนั้นอยู่เสมอ แต่ถ้าไปตอนประมาณ 2 ทุ่ม ต้องเปลี่ยนเป็นอีกตึก อาจทำให้เกิดความไม่สะดวกได้ ส่วนบุคคลให้บริการดี คอยเอาใจใส่ และมีน้ำดิ่มไว้บริการตลอด,1,"Convenient because Bts and car - part of the service. There was little improvement Tier system of service With rarely signposted. This illnesses You have to go to class Make time to take Ask a nurse is always on the line. At about 2 pm, but if you need to switch to another building. It may cause inconvenience. Personal service is very attentive and drinking water are available throughout."
สุดยอดจริงๆ สมราคา,1,The real money
เป็นโรงบาลที่ดีมากการการบริการดีแต่ เสียอย่าเดียวถามน้องผู้ช่วยว่าหมอยิ่งยงประจำอยู่โรงบาลไหนไม่รู้นี้สิ,1,The hospital is very good but the service is good. Do not just ask my assistant that I Yingyong regular hospital nowhere here.
ฝากท้องกับคุณหมอปรีชา หมอดูแลดีให้คำแนะนำดี จ่ายยาที่จำเนป็นพยาบาลดูแลดีค่ะ,1,ฝaktgag with Dr. Preecha Great care doctor for advice. Dispense medical care to remember names as well.
โรงพยาบาลบํารุงราษฎร์ต้องยอมรับจริงๆค่ะในเรื่องความพร้อมในการให้บริการในหลายๆด้วนทั้งบุคลกรเครื่องมือทางการแพทย์ทุกอย่างครบจริงๆค่ะ ดิฉันเองไม่ลังเลที่เลือกใช้บริการที่นี่ ยังไงก็เลือกที่เป็นที่1ตลอดไปค่ะ,1,"Hospital Bumrungrad have to admit it's really about the availability of services in many express personnel, medical equipment, everything really matured. I do not hesitate to use this service. It was chosen as the first round to it."
บริการดี หมอไม่อัดยา แต่ช่วงนี้คนเยอะ เลยทำให้รอนานค่อนข้างมาก ถ้าจะมาที่นี่แล้วจะเอาเร็วคงไม่ใช่สำหรับปัจจุบัน,1,"Good medicine, but doctors do not cram the crowd. It makes quite a long wait It will soon be here, not for the present."
อาจารย์หมอเก่งมากคะ,1,I have very good teachers
เป็นคนไข้ตั้งแต่ปี2529 ไว้ใจในความใส่ใจและคุณภาพการบริการที่พัฒนาอย่างต่อเนื่อง,1,Patients since 2529 Trust in care and quality of service that is constantly evolving.
มาพบคุณหมอวันนี้ ไม่ประทับใจเลยคะ นัดไว้9.30 กว่าจะได้พบคุณหมอ 11.00 ตรวจ 20นาที ไม่มีใครม่แจ้งนะคะ ว่าจะต้องรอนานเท่าไหร่ ออกมารอใบนัดอีก 30 นาที พอไปสอบถามก็ยังไม่ได้ทำให้ เพราะงานล้นมือ ดิฉันไม่คิดว่าจะต้องใช้เวลามากมายขนาดนี้ในการรอ,0,"The doctor today I was not impressed at all by appointment 9:30 to 11:00 at the doctor examined 20 minutes, no one not notice it. That will have to wait long. Wait out the next 30 minutes, but the inquiry is yet to be made. Because swamped I do not think it would take so much of a wait."
แพงดี,1,very good
ผลตรวจรวดเร็วดีหมอเก่งๆแล้วโรงพยาบาลก็สะอาดดีบริการดีมีครบทุกอย่าง,1,"Make a good doctor knows that the hospital was clean, good service has everything."
แพงๆๆๆๆถามจิงๆๆคิดจะรักษา คนจนๆบ้างปะว่ะ,1,Very soon I think it's a treat. I'm poor perfusion
เยี่ยม,1,visit
แคชเชียที่อยู่ชั้นตรวจกระดูกคือแย่ค่ะ พูดจาและสีหน้าเหวี่ยงมาก ไม่รู้ไปเครียดอะไรมานะคะ ก็ไม่สมควรมาทำแบบนี้ไหมคะ ให้คุยกับทางประกันก็พูดจาเหวี่ยงใส่อารมณ์...,0,"Cache is the top bone is bad enough. And very flattering color cast It's stressful to Mana It's not okay to do this I like. Talk to the insurance parlance, was cast into the mood ..."
รพ.มีการดูแลคนไข้ผ่าคลอดอย่างครบวงจร ราคาแพคเกจอาจจะดูแพงกว่าที่อื่น แต่สิ่งที่ได้รับคือประสบการณ์ของแพทย์และทีมงาน คลอดบางคนคิดว่าที่ว่าที่ไหนก็เหมือนกัน แต่เมื่อเกิดเหตุฉุกเฉินการตัดสินใจของแพทย์ถือว่าสำคัญมาก ตอนผ่าชีพจรเราตก ดีว่าแพทย์วิสัญญีตัดสินใจให้หลับ ทำให้ชีพจรกลับมาเป็นปกติและปลอดภัย ขอบคุณคุณหมอวิสัญญี(ไม่ทราบชื่อ)มากนะคะ ประสบการณ์ของท่านสุดยอดมากจริงๆค่ะ พยาบาลและเจ้าหน้าที่ทุกคนก็ได้รับการเทรนมาอย่างดี สามารถให้คำแนะนำคนไข้ได้ดีมาก ตั้งแต่เรื่องการดูแลแผลไปจนถึงการให้นมบุตร ทั้ง2ท้องผ่าคลอดที่นี่ ประทับใจค่ะ ^^,1,"Hospital care for patients with caesarean sections completely. The package price may seem expensive than elsewhere. But what has been the experience of the doctor and the team. Birth some people thought that I was the same. But when an emergency doctor's decision is very important. We dissect the pulse falls That anesthesia doctors decided to sleep. Make pulse return to normal and safe. Thank you Dr. Anesthesia (name unknown) very much. Your experience really great. Nurses and all staff have been trained well. Can advise patients very well. Ranging from wound care to breastfeeding. 2, abdominal cesarean here impressed me ^^."
บริการดีที่สุดในประเทศไทย ให้ 100 เต็ม,1,Best service in a full 100.
เป็นโรงพยาบาลที่รักษาประจำทั้งครอบครัวกว่า 15 ปี,1,Hospital treatment for the whole family for over 15 years.
ประทับใจทั้งราคา และคุณภาพ,1,Impressive both price and quality
ชอบนะค่ะ สะดวกสบาย รวดเร็วดีค่ะ พยาบาลก็ดูเป็นมิตร แต่ก็ยังมีบ้างที่ดูไม่ค่อยยิ้มแย้มค่ะ,1,I like comfort care was good to see a friendly. But there are some who do not see me smiling.
รู้สึกประทับใจกับการให้คำแนะนำและการบริการค่ะ คอยเอาใจใส่เสมอๆ และทันสมัยมากเลยค่ะดูหรูมากค่ะขอบคุณสำหรับโรงพยาบาลดีๆที่มีคุณหมอและแพทย์บุคลากรที่มีคุณภาพแบบนี้นะคะ ประทับใจจริงๆค่ะ,1,"I was impressed with the advice and service it. Always attentive Elegant and stylish, too much for a great hospital with doctors and medical personnel, the quality is good. Really impressed me"
แพงมากเลย....,1,Very expensive ....
สามีต้องเข้าห้องฉุกเฉิน ตอนแรกเข้าห้องฉุกเฉินสมิติเวชสุขุมวิท พยาบาลน้อยหมอน้อย ไม่มีคนต้อนรับหน้าห้องฉุกเฉิน ประคองสามีเดินเข้าห้องด้วยตัวเอง ทุกอย่างดำเนินการช้า จึงขอย้ายรพ.ไปบำรุงราษที่ซึ่งไปเป็นประจำอยู่แล้ว เมื่อผู้ป่วยเป็นเคสที่ต้องใช้รถของโรงพยาบาลไปส่งเท่านั้นเพราะอาจเกิดความเสี่ยง ตอนนั้นเป็นเวลา6โมงเย็น ทางสมิติเวชแจ้งว่าต้องรอรถ2ทุ่มถึงจะไปส่งได้ ทางเราจึงโทรไปหาบำรุงราษเอง ทางนั้นส่งรถมารับพร้อมหมอทันที พอถึงห้องฉุกเฉินของรพ. ทั้งหมอและพยาบาลทำงานรวดเร็วมีความตื่นตัว ในห้องฉุกเฉินนั้นมีเจ้าหน้าที่เป็นจำนวนมากซึ่งต่างกับบรรยากาศที่สมิติเวชโดยสิ้นเชิง เมื่อทำการตรวจพบว่าต้องเปิดห้องส่องกล้อง แต่หมอกลับไปแล้ว ทางรพ.เรียกหมอกลับมาให้ และเปิดห้องส่องกล้องทั้งที่ปิดไปแล้วเป็นกรณีฉุกเฉิน ทั้งชั้นนั้นไปมืดและมีแค่ห้องนี้ที่เปิดสว่างเพื่อส่องกล้องให้สามีดิฉัน หลังจากนั้นก็แอดมิทที่รพ.เป็นเวลา3คืน คุณหมอมาเยี่ยมช่วงเช้าตรงเวลาทุกครั้ง อธิบายผลละเอียด พูดจาดีมาก ไม่เลี้ยงคนไข้ เมื่อเห็นว่าพอไหวก็ให้ไปนอนพักต่อที่บ้านแล้วนำยากลับไปทานเอง พยาบาลใจเย็น พูดจาดีมาก รวมถึงแม่บ้านและคนส่งของ ทุกอย่างลงตัวไม่มีความติดขัด อุปกรณ์ต่างๆในห้องพักฟื้นผู้ป่วยใช้งานง่ายและสะดวกสบาย เป็นอุปกรณ์ที่คำนึงถึงผู้ป่วยอย่างแท้จริง จึงทำให้ครั้งหน้าต่อให้เป็นมากน้อยแค่ไหนก็จะมาใช้บริการที่นี่อีกแน่นอน,1,"Husband to the emergency room At first the emergency room at Samitivej Sukhumvit. Doctors, nurses less than People welcome the emergency room Reinvigorate husband walks into a room by yourself. Everything was done slowly So let's move the hospital to Bumrungrat where it is already. When the patient is a case that requires the car to the hospital only because of the potential risk. It was 6 o'clock. The hospital stated that the car had to wait until 2 pm will be delivered. We therefore call Bumrungrat own. Then send the car to get a doctor immediately. At the emergency room of the hospital. The doctors and nurses are working quickly awake. In the emergency room, the staff has a lot of atmosphere, as opposed to a hospital altogether. When it detects that the room endoscopy. But back to the doctor The hospital called the doctor back. Endoscopic and open both closed as an emergency. The floor is dark and the only light for endoscopy room is open to the husband. After the administrator at the hospital for 3 nights. You come on time every morning. Describe the effect of raising patients not speak very well. When that was not enough to stay at home and take medication to calm flattering self-care, including women and the delivery man. All seamlessly without interruption Devices in the recovery room, the patient is easy to use and convenient. A device that takes into account the patient experience. It is time to make much use it will come here again."
สุดยอดบริการก็ดีนะ,1,The service is good
ชอบบริการประทับใจ พนักงานน่ารักทุกคนเลย ชอบเยี่ยม,1,Like Excellent Service Employees love everyone likes to visit.
ประสบการณ์คลอดลูก ประทับใจมากที่สุดคือคุณหมอให้คำแนะนำดี ตรงไปตรงมา นึกถึงใจของคนเป็นแม่มาก เลือกสิ่งที่เหมาะกับเราจริงๆไม่ใช่สิ่งที่ต้องการขายเรา สถานที่และพยาบาลดีค่ะ เป็นห่วงเป็นใยตลอด,1,Childbirth experience Most impressive is that doctors give good advice frankly reminded me of a mother so much. Choose what suits us really is not what we want. The Nursing and good Caring and
ไปผ่าตัดคลอดลูกมาเมื่อ วันที่ 5 มค. 60 ที่ผ่านมา หบังจากผ่าเสร็จก็ไปอนู่ที่ห้องพัก เจ้าหน้าที่ที่ดูแลให้ความใส่ใจมาก คอนให้กำลังใจตบอด เพราะไม่มีน้ำนมให้ลูกทาน เจ้าหน้าที่ก็พยายามให้ลูกมาดูดกระตุ้นทุก 3 ชม. และเนื่องจากยังใส่สายสวนปัสสาวะอยู่ทำให้เดินไม่ได้ เจ้าหน้าที่ก็คอยพาลูกมาส่งให้ทุก 3 ชม. ช่วยอุ้มลูกเข้าเต้านมให้ คอยดูแล และเปลี่ยนฝั่งให้ เป็นเวลา 2 วัน กว่าจะเดินได้ แต่น้ำนมก็ยังไม่ออก เจ้าหน้าที่ก็คอยมาตรวจเช็คเต้านมให้ มาช่วยบีบ ช่วยให้กำลังใจ และแนะนำความรู้เกี่ยวกับการสร้างน้ำนม จนวันที่จะออกจากร.พ. น้ำนมถึงมา ติดก้นขวด เจ้าหน้าที่ก็มาตรวจเช็คเต้านมให้ พูดให้กำลังใจ ว่ามีนมให้ลูกทานแล้วนะ พยายามให้ลูกดูดกระตุ้น พร้อมให้หนังสือ มาอธิบายการเลี้ยงลูกด้วยนมแม่เพิ่มเติม ประทับใจมากๆๆค่ะ,1,"To surgical birth, on Jan. 5. 60 past the covering fabric to the finished Chattanooga rooms. Ensuring staff are very attentive. For encouraging the blind I have no milk for children Officials are trying to motivate children to suck every 3 hour, and because the urinary catheter is makes no walks. Officials also will bring your child to send to every 3 hour to carry the ball into the breast care and change the side for 2 days to walk. But milk is not out yet Officials were waiting to check breast compression to help provide support. Advice and knowledge about milk. When it will be removed from. May. Milk bottle attached to his officials came to check the breast. Pep Talk That their children eat dairy again. Trying to stimulate the baby Ready to book Explain breastfeeding more. Impressed me"
เป็นการบริการที่ดีเอาใจใส่ดูแลดีทุกอย่างมีกานต้อนรับที่ดีมีการสอบถามตลอดเวลาเอาใจใส่มีความเป็นห่วง,1,"Service is good, everything is good care Gan good reception all the time in question, there is a concern."
เป็นโรงพยาบาลที่เน้นคุณภาพการรักษาและบริการที่เป็นอันดับหนึ่งในประเทศไทยค่ะ คนในครอบครัวมารักษาที่นี่บ่อย พนักงานตลอดจนคุณหมอและพยาบาลมีมารยาทดีมาก เคยผ่าตัดลำไส้คุณยาย แค่ 5 นาที เสร็ต ออกมายายดูชิลมาก ไว้วางใจที่นี่มากค่ะ ถ้าต้องการจะเซฟชีวิตคนที่เรารัก อยากให้เลือดลงทุนที่นี่เลยค่ะ รับรองว่าไม่เสียความรู้สึกแน่นอนค่ะ,1,Is the designated hospital for treatment and services that are number one in Thailand. The family treated here often. Employees as well as doctors and nurses are very well behaved. Grandma had intestinal surgery just 5 minutes off the line rock grandmother looks very chic. Trust is very If you want to save the lives of people we love. Investors want blood here too. That certainly does not feel bad.
อันดับคือด้านการรักษา คุณหมอเก่งค่ะ  บริการดี  อาคารสถานที่สวย  สะอาด มากๆ,1,"The first is to maintain You have good service, good facilities, very clean."
บริการดี  รวดเร็ว  แต่แพง,1,Service is fast but expensive
เป็นคนไข้ของที่นี่ตั้งแต่เริ่มตั้งครรภ์ ได้รับการดูแลดีมาก ทั้งครอบครัวตัวเองและและของพี่น้องไช้บริการที่นี่ หมอและพยาบาล บุคคลากรทุกคนมีความเอาไจไส่คนไข้ เวลาที่เราเจ็บป่วยไปโรงพยาบาล สิ่งที่อยากได้คือการเอาไจไส่ เหมือนเราเป็นคนสำคัญ เพราะคนเราเวลาป่วยจิตใจมักออ่นแอ การเอาใจไส่เป็นสิ่งสำคัญ,1,"The patients here from the start of pregnancy. Has been very good care Both myself and the family of brothers and Services divisions here, doctors, nurses, staff, everyone took Jaime cricketers patients. When we get sick, to the hospital. What I have is to Jaime cricketers. We as a key Because people are often mentally ill at an exocrine. The cricketers feel it is important"
รพ บำรุงราษฎร์เป็น รพ ที่ไปรับการรักษาโรคเป็นโรงพยาบาลหลักของครอบครัวมานานร่วม 30 ปีแล้ว โดยเฉพาะโรคเบาหวานที่เป็นโรคเรื้อรังซึ่งต้องมาพบแพทย์ทุก 3-4 เดือนเพื่อทำการตรวจเลือดและรับยาอย่างต่อเนื่อง ได้ทำการรักษามาร่วม 4 ปี ล่าสุดเดือนธันวาคม 2559 จากผลการตรวจเลือด แพทย์ได้แนะนำให้ไปพบแพทย์แผนกไต เพราะมีการบ่งบอกว่า ไตทำงานไม่ค่อยดี และมีค่าแคลเซียมออกซาเลทค่อนข้างสูง ซึ่งอาจมีผลให้เกิดนิ่วในไตได้ เมื่อได้พบแพทย์เฉพาะทางแผนกไต พญ.นภิสวดี รู้สึกประทับใจคุณหมอมากๆ คุณหมออธิบายและให้คำแนะนำเรื่องการดูแลสุขภาพ การดื่มน้ำให้เหมาะสม อาหารต่างๆที่ทานได้หรืออาหารอะไรที่ควรหลีกเลี่ยงอย่างละเอียด และไม่รำคาญหรือหงุดหงิดที่คนไข้อย่างเราถามจุกจิกละเอียด คุณหมออธิบายและคุยพร้อมกับยิ้มไปตลอดการสนทนาอย่างเป็นกันเองทั้งๆที่เพิ่งพบกันครั้งแรก และคุณหมอแนะนำให้เก็บปัสสาวะแบบ 24 ช.ม.เพื่อทำการตรวจวิเคราะห์อย่างละเอียดเพื่อให้ได้ผลตรวจที่ชัดเจน และมีการนัดแพทย์ครั้งต่อๆไปเพื่อฟังผลและรักษาอย่างต่อเนื่อง ครอบครัวรู้สึกประทับใจคุณหมอมากๆ ทำให้สบายใจและอบอุ่นใจที่มีคุณหมอคอยดูแลและรักษาให้ค่ะ ถือว่าเป็นความประทับใจที่สุดอย่างหนึ่งในปี 2559 ของครอบครัวเราค่ะ,1,"Bumrungrad Hospital is a hospital to receive treatment at a hospital in the family for 30 years, especially diabetes is a chronic disease that requires a doctor to perform a blood test every 3-4 months and the drug continues. Has treated over 4 years last month, in December 2559 the results of the blood test. Doctors have advised to seek medical department kidneys. It is an indication that Poor kidney function And the relatively high calcium oxalate. This could result in kidney stones. When a doctor kidney specialist Dr. departments. The doctor is very impressed Wadi Pis. Doctor explaining and giving advice on health care. Drinking water suit What foods to eat or avoid food items. And do not bother or upset the patient, we asked fussy detail. The doctor explained with a smile and talk to all the conversation in a friendly in spite of recently met for the first time. And the doctor recommended to collect urine for 24 hrs.. To be analyzed carefully to get a clear diagnosis. And a doctor's appointment next time to hear the results and ongoing treatment. The family doctor is very impressed. Making it comfortable and warm with a doctor to care for and maintain it. Considered one of the most impressive in the year 2559 our family here."
"ระบบคอลลเซนเตอร ดี รวดเรว พุดไพเราะ มีความรุ้ด้านการพยาบาล ไม่ใช่มีหน้ารับโทรศัพท์เท่านั้น
มีการประเมินการให้บริการ
การทำงานในส่วนอื่นจัดว่าดี รวดเรว ที่สำคัญ มีแพทย์ที่มีคุณภาพ",1,"System call stating a fast computer with a sweet strike'm nursing. Not only has the phone
Assessment of Service
Working in sections, that's good, that fast with a qualified physician."
บรรยากาศดี บริการดีมาก มีอุปกรณ์ทางการแพทย์ที่ทันสมัย,1,"Great atmosphere, very good service with modern medical equipment."
ทั้ง 2 รพ. ไม่แตกต่างกันเริ่มตั้งแต่ รปภ. แม่บ้าน. เคาร์เตอร์ พยาบาลและหมอ. ผมเข้าใจเลยว่าแต่ละคนคือคนที่ทำงานหนักมาก นอนน้อย. และแบกรับความอึดอัด ความกดดันของชีวิตคนอื่น และความรํ้สึกที่บางอย่างก็ต้องยอมเสียเพราะอดทนไม่ได้ต่อสิ่งที่อยู่ตรงหน้า. ผมเห็นรอยยิ้ม และการทักทาย. เคยเจอเหตุการณ์ที่ไม่โอเคเลย. ก็มีการส่งข้อความไปทางเว็บ. ได้รับการแก้ไขที่รวดเร็วและเปลี่ยนแปลงแบบทันทีจนตกใจ. การใส่ใจเรื่องยา และเวลารอตรวจรอยา เจ้าหน้าที่ ทั้งที่งานล้นมือ แต่กลับเดินมาหาแล้วสอบถามทุกครั้งเพราะเห็นเรานั่งรอนาน. บางทีลืม. บางทีมึน เภสัชจะสังเกตุพฤติกรรมของเราแล้วคอยย้ำคอยเตือน บางครั้งมีโทรมาหาเพราะเราแพ้ยาและบางทีก็ไม่มีสติ สิทธิ์ที่ใช้ก็ประกันสังคม แต่เขาก็ดูแลเราได้สุดๆ ทุกวันนี้กลับไปเยี่ยมหาตลอดแม้จะต้องย้ายสถานที่เพราะลืมพวกเขาไม่ลงจริงๆ,1,"The second hospital is no different from the security guards. Maid. Counter nurses and doctors. I understand that each person is a person who works very hard to sleep less. And the bear uncomfortable. The pressures of life, others Rํg and felt that something had to be wasted because the patient is not on the front. I saw smiles And greetings. Ever come across an event that is not okay. It has sent a message to the web. Get a quick fix and instant changes to panic. The drug awareness Waiting time for medical staff either overloaded. He then walked over to ask every time they saw us waiting long. Maybe not. Maybe Pharmacy conspired to observe our behavior, then we will repeat the warning. Sometimes we are calling for intolerance and perhaps even unconscious. I have used Social Security But he took care of us even more. I want to visit all the places I have to move because they do not really."
รู้สึกที่นี่จะเน้นไปกับการรักษาชาวต่างชาติมากขึ้นค่ะ แต่ก็ยังเห็นว่ามีคุณหมอที่ยังมีคุณภาพอยู่บ้าง (แต่ไม่มากเท่าถ้าเทียบกับ รพ. ที่อื่น) เคยไปหาคุณหมอสูติท่านหนึ่งเพื่อตรวจเรื่องประจำเดือนมาแบบไม่ปกติ คุณหมอจับเราส่งทำ test หลายตัวมาก และเมื่อเรากลับมาหารอบที่ 2 แต่กลับได้เจอคุณหมออีกท่าน ท่านนี้บอกว่า อ้าวทำไมต้องทำตั้งหลายตัว มันไม่เกี่ยวกันเลย เราเซ็งมากค่ะ ไม่คิดจะกลับไปหาหมอสูติคนเดิม เลยปรึกษาคุณหมอคนที่สอง ขออนุญาติเอ่ยนามนะคะ คุณหมอยุค ท่านน่ารักมากๆค่ะ ให้คำแนะนำและข้อวินิจฉัยชัดเจนมากค่ะ ถ้าภาพรวมนั้นยังถือว่าโอเคอยู่ค่ะ ประทับใจคุณหมอยุคมากๆค่ะ,1,"Here we will focus on the treatment of foreigners more. But it also suggests that doctors still have some. (But not as much as compared to hospital where else) ever going to find a doctor to check your obstetrician about menstruation is not normal. The doctor sent us to handle multiple test and when we come back for the second round, only to see your doctor right away. This says So why do so many options. It's not about me We very sick He will return to the same doctor, obstetrician. So consult your doctor second. Who do you say the name of the doctor you love very much. Advise and diagnose very clearly. If the picture still okay here. I was very much impressed by you."
ตอนแรกนึกว่าเป็นดูไบแลนด์ครับผมเลือกไปปรึกษาที่นี่ตอนเด็กกว่านี้ รู้สึกเดี๋ยวนี้ที่นี่ไม่ค่อยดูแลคนไทยดีเท่าชาติอื่นครับ ไม่ทราบผมคิดไปเองรึป่าว แต่สังเกตนางพยาบาลที่นี่ก็ไม่ค่อยเป็นมิตรมากครับ เคยพาภรรยาไปหาหมอครั้งนึงครับ รอนานมากๆทั้งที่ไปถึงก่อนคนแรกๆแต่ชาวต่างชาติที่ปิดหน้า มาถึงปุ๊บ รอไม่นานเข้าทันทีครับ ผมไม่ค่อยประทับใจเลยครับ,0,"At first thought as Dubailand, I choose to discuss this here now. I do not care now here in Thailand as well as other nations do. I thought to myself I did not know it. The nurse noted that this was not very friendly. I took my wife to the doctor on my time. Wait very long at first, but before the foreigners arrived unexpectedly off waiting for him immediately. I really appreciate it"
