reviews,ratings
บริการดีคะ หมอแผนกกระดูกหล่อมากเลยคะ กับข้าวอร่อยพยาบาลใจดีพูดจาดี,1
ผมใช้บริการมากว่า10ปีถือว่าเป็นโรงบาลที่สมารถครองใจผมผิดกับโรงบาลทหารเรือพูดแล้วแค้น,1
บริการดีเยียมโดยฉเพราะคุณหมออภิสรรค์และคุณหมออีกคนไม่ทราบชื่อค่ะคุณหมอเขาเก่งมาก,1
ชอบค่ะบริการดีพยาบาลพูดจาเพราะคุณหมอก็พูดเป็นกันเองกับคนไช้ชอบค่ะ,1
เรื่องความช้าการพูดการจาเป็นบางคน,1
ปกติเป็นสมาชิกคามิลเลียน ทองหล่อ พอดีมาทานข้าวที่เลอบัว เกิดอาการแน่นหน้าอกหายใจไม่ออก เหมือนมีเข็มทิ่ม เลยมาที่นี่เพราะใกล้ดี บริการแย่ตั้งแต่แผนกต้อนรับ ทำประวัติผิด ใส่ชื่อผิด ศาสนาผิด กรุ้ปเลือดผิด เดินทางมาหลายประเทศ โรงพยาบาลต่างจังหวัดคุณภาพ บริการยังดีกว่านี้เลย แย่ และเสียความรู้สึกมาก ผู้บริหารช่วยใส่ใจด้วยนะคะ มีที่ไหนพยาบาลบอกให้คนไข้กดปุ่มวัดความดันเอง บริการ ความใส่ใจในหน้าที่อยู่ที่ไหน,0
ดิฉันเข้ารักษาที่เลิดสินตั้งแต่ปี 2540 ค่ะการบริการก้อดีค่ะประทับใจพยาบาลเกือบทุกคนค่ะ,1
วันนี้ มีนัดหมอไว้ เลยไปแต่เช้า ถึง รพ.ก่อน 8 โมงเช้า ประมาณ 7 โมง 40นาที ได้รับใบคิวประกันสังคม ด้านหน้า แล้วได้รับใบจ่ายยาเปล่า 8 โมง 15 นาที แล้วไปหัองเจาะเลือด ได้รับใบคิวเลข3 หลักด้านหน้า 8โมง 45 นาที แล้ว รอ รอ รอ เรียกใบคิวเจาะเลือด ได้รับใบคิวเจาะเลือดเลข4 หลักเข้าด้านใน เวลา 10 โมง 45 แล้วรออีกข้างใน ได้เจาะเลือดจริงๆ เวลา 11 โมง 10นาที (มีพยาบาลเจาะเลือดทั้งโรงพยาบาล 3 คน ดูจากคนไข้ประมาณ เกือบพันคน จากทุกแผนก มองเห็นถึงความล้มเหลวในการทำงานในส่วนห้องแลบตรวจเจาะเ...,0
การที่จะขยายโรงบาลให้ใหญ่ขึ้นเพื่อรองรับคนไข้ แต่ไม่มีการแก้ไขปรับปรุงด้านบริการและเพิ่มบุคลากรให้เพียงพอต่อความจำเป็นก็อย่าขยายดีกว่า ทำงานซับซ้อน หมอให้ส่งตัวตรวจน้ำตาลตั้งแต่2อาทิตย์แล้ว แต่พยาบาลไม่เห็น พึ่งเห็นวันนี้ นอกจากไม่ขอโทษยังมีการให้บอกหมอว่าพึ่งตรวจวันนี้ ไม่มีความรับผิดชอบ ขาดการสำนึก ทำให้คนไข้เสียเวลา ห่วยแตก!! โมโหมาก ทั้งทีาไม่ใช่ความผิดของเรา แต่เป็นเราที่ต้องเดินตามเรื่องเอง ไหนจะท้องเดินขึ้นเดินลงไปตรวจเอง!!,0
บอกตรงๆเลยนะว่าบริการยอดแย่มากห่วยแตกที่สุดพูดจายังกะจะแดกหัวคนไข้ไร้จรรยาบรรไม่รู้จบมาได้ยังไงบริการห่วยแตกไม่มีคุณสมบัติของพยาบาลเลยสายตาทีมองคนไข้มรึงจะแดกหัวเค้าหรอ แผนกทำประวัติผู้ป่วยก็เหี้ยมาก ห้องงานประกันสุขภาพก็เหี้ยมาก เหี้ยทุกแผนก ปรับปรุงด่วนปิดไปเลยก็ดีมาก,0
ตอนนี้แม่ผมนอนอยู่ชั้น14 หมอ พยาบาล น่ารัก บริการดีมากครับ,1
ผมเป็นคนที่สุขภาพแข็งแรงก็ว่าได้ตลอดเวลาทำงานมาในกรุงเทพไม่เคยเข้ารับการรักษาพยาบาลจากโรงพยาบาลใหนเลย จนมาวันที่17/10/2559มีอาการไม่สบายจึงตัดสินใจเดินทางไปเข้ารับการตรวจรักษาโรงพยาบาลเลิดสินประทับใจครับการบริการ แม้ผมจะใช้สิทธิ์ประกันสังคม ทางผู้ทำการรักษาตรวจเลือดตรวจปัสสะวะ อย่าละเอียด ให้ยาฉีดยาตามอาการที่เกิดขึ้นอาการป่วยและยังนัดตรวจอีกครั้งอาทิตย์ถัดไป ขอขอยพระคุณคณะแพทย์และผู้ทำการรักษาและผู้เกี่ยวข้องทุกๆท่านประทับใจในการบริการ ขอบพระคุณครับ,1
ตอนนี้อยู่ที่ รพ เลิดสินมะวาน..นั้งอ่านคนที่เคยเข้ามาตรวจรักษามีแต่คนพูดในทางที่แย่ๆ เรยคิดว่าเราคงไม่โชคร้ายเจอสถานการณ์แบบคนอื่น ตอนนี้รู้สึกแร้วว่าจิงๆตั้งแต่พยาบาล พนักงานหน้าเค้าเตอร์ เอกซเรย์ พูดจาแย่มาก เข้าตรวจชั้น2หมอตรวจเสร็จให้แฟ้มมาบอกให้ไปเอกซเรย์ออกมาถามพนักงานว่าเอกซเรย์ชั้นไหนบอกชั้น1พอลงมาชั้น1แผนกยื่นบัตรเอกซเรย์บอกว่าให้ไปชั้น2เอาใบส่งตัวเอกซเรย์ ได้ใบส่งตัวแร้วลงไปยื่นให้มันบอกว่าไปจ่ายตังค์ทางโน้น ทางโน้นคือ? คือมะวานเราพาแม่ไปพญาไท3แต่หมอเอกซเรย์อย่างเดียว แระเคยได้ยินมาว่าที่เลิดสินหมอกระดูกเก่งเรยอยากลองมา ค่าเอกซเรย์ราคาพอกันแต่บริการต่างกันราวฟ้ากะเหว บอกเรยครั้งแรกแระครั้งเดียว แย่,0
ห่วยแตกสุดๆมานัดมาฟังผลแต่หมอไม่อยุ่และวันนีัก็มาเปนครั้งที่2ไม่เจอหมออีกอยากจะรุ้ท่าหมอไม่อยุ่จะนัดมาให้เสียเวลาทำไมถามหน่อย ต้องหั้ยตายก่อนใช่ไหมถึงจะรุ้ผลบอกตงโมโหมากเสียเวลาทำมาหากินดั้ว,0
คุณหมอเก่งมากๆๆๆคะ บริการรวดเร็วมาก เข้าห้องตรวจ หมอถามอาการ เขียนใบสั่งยาให้ เข้าหาหมอไม่ถึง 5 นาที ก้อออกมารอรับยา สรุปฉันต้องกลับมานอนเจ็บรอดูอาการที่บ้าน ไม่น่าหอบสังขารไปหาหมอเลย,0
เจ้าหน้าที่บริการห่วยแตกมาก.ยกเว้นคุณหมอ.,0
ทำบัตรผู้ป่วยใหม่2ชั่วโมงยังไม่ได้เรียกรับบัตรเลย พอไปถามก็บอกเอกสารน่าจะอยู่ด้านในแล้ว อยากภามว่าด้านในไหนครับ เพราะคนมาทีหลังผมเค้าโดนเรียกหมดแล้ว ถามอะไรก็หาคำตอบไม่ได้,0
ป้า ถ้าป้าไม่อยากตรวจ ก็ไม่ต้องมาเป็นนะครับหมอ เภสัชแถวบ้านผมยังตรวจละเอียดกว่านี้เลย,0
มีดาวติดลบหรือเปล่าว,0
ระบบช้าพยาบาลก้อพูดจาไม่ดี บริการแย่มากๆแต่หมอดี ควรจะปรับปรุงด้านบริการให้มากๆ,0
ตึกใหม่ดูดีครับ,0
ตอนนี้แม่นอนมา7คืนแล้วค่ะนอนชั้น6มา4คืนแล้วตอนนี้อยู่ชั้น14 ชั้น6นางพยาบาลน่ารักพูดจาดีคุณแม่ชอบ แต่ชั้น14ก็ดีเป็นบางคนบางคนก็ดุ..แต่โดยรวมก็ดี ดีกว่าทีอื่น,1
แย่มากไปตั้งแต่เช้ามัวหาแต่แฟ้มพอติดเที่ยงหมอไปกินข้าวแต่คนป่วยต้องนั่รอหมอกินข้าว..สรุปที่ไปหาหมอนี่ต้องไปนั่งรอความตายกันใช่ไหม..ไม่ได้ไปรักษาอาการให้ดีขึ้น..แย่มาก.โรงพยาบาลรัฐจัดรเบียบด่วน..จุฬาว่าใหญ่กว่าเค้ายังดีกว่าตั้งเยอะ..,0
อย่างอื่นก็ดีน้ะ...แต่เวลารอใบนัดนานมากๆ,1
คอยแล้วคอยเล่า ยิ่งเจ็บเข่าด้วย ที่นั่งก้อไม่,1
"***เป็นโรงพยาบาล ที่น่ายกย่อง และสรรเสริญ มากๆ ""ทั้งด้านการรักษาของ *ทีมแพทย์_เฉพาะทาง* & *การให้บริการ_ของบุตคลากร* ของโรงพยาบาล",1
"เรื่องมารยาทของพนักงาน ""บางคน""ควรปรับปรุงค่ะ การพูดจากับผู้ป่วยไม่สุขภาพ ฟังแล้วให้ความรู้สึกเหมือนตะคอกคนไข้มากกว่าสอบถามอาการนะคะ ",0
ไปหาหมอต้องไปแต่เช้า ไปรับคิวตอน 7 โมงเช้า 9 โมงได้ตรวจแล้ว แต่ตอนออกจากห้องตรวจ เห็นคนรออีกเป็นร้อย ไปเช้าได้เปรียบค่ะ ใช้บริการมา 12 ปีแล้ว ถึงจะช้าบ้างเป็นบางครั้ง แต่ก็ชอบเลิดสินเหมือนเดิมค่ะ,1
ทุกครั้งที่ไปไม่เคยรู้สึกดีเลย ผู้รับบริการทุกคนต้องการการดูแลที่ดี ทั้งคำพูด กิริยา ท่าทาง รวมทั้งระบบการทำงานที่ไม่เป็นระเบียบ,0
บอกตรงนะที่นี้แม่งสัสโคตร,0
รอนานมากเเฟ้มประวัติไม่มีพอไปหาเจอก้อเอามาผิดชื่ออิกต้องมานั่งเสียเวลาอิกทั้งที่บัตรคิวก้อได้ใบเเรกๆมาหลายครั้งล่ะรู้สึกไม่ประทับใจกับที่นี่เลยรอบนี้เข็ดล่ะจริงๆบอกเลยเเย่มาก,0
โรงพยาบาลน่ารักดี เอาตู้คอเทนเนอร์มาทำเป็นห้องตรวจอ่ะแต่พยาบาลพูดเพราะๆๆไม่เป็นหรอค่ะ,0
พยาบาลวิชาชีพพูดจาไม่ดี เหมือนไม่พอใจที่เราไปใช้บริการ,0
ดีค่ะ แต่รอคิวนานมาก,1
ประทับใจในการทำงานครับ ตั้งแต่หน่วยคัดกรองฯ ไปจนถึงแผนกออโธฯ คนไข้เยอะ แต่การจัดการดีมาก ไม่น่าเชื่อว่าเป็นของสาธารณสุข ลบภาพเก่าๆของโรงพยาบาลรัฐไปเลย,1
เสียความรู้สึก,0
หมอยางคนพูดดีมากครับ แต่ส่วนน้อย,1
รักษาเนื้องอกยุค่ะจะผ่า พฤหัสนี้ แต่อยากทราบค่าห้องพักว่าคืนละเท่าไหร่ค่ะ,1
เป็นคนไข้เก่ามาหลายปีแล้วค่ะ อาจมีบางในการใช้เวลา รอนาน ในการตรวจ แต่คุณหมอก็ตรวจและให้ คำปรึกษา ดี ค่ะ ที่กล่าวมาคือแพทย์ เฉพาะทาง นะค่ะ ส่วนหมอ ที่ตรวจข้างล่าง...,1
คนเยอะมากกกกกก,0
ผมมาใช้บริการบ่อยครับ ครั้งที่แล้วเจอห้องยาเรียกให้เอาเอกสารใบสั่งยาไปเซ็นใหม่ทั้งที่ได้ยามาแล้วแล้วผมก็กลับถึงบ้านแล้ว...ไม่รู้ก่อนจ่ายยาทำไมไม่ตรวจสอบให้ดีก่อนจะจ่ายยา...แล้วอย่างนี้ผมผิดป่าวแล้วนังมาบอกอีกนะว่าถ้าไม่มาต้องจ่ายค่ายาเอง...ตลกวะ..แต่ก็กลับมานะผู้บริหารควรลงมาดูแลหน่อยนะครับ,0
โรงบาลก็เหมื่อกันชอบคนรวย,0
พยาบาลปากหมา คุยกันดีๆก็ได้ คนครับรู้เรื่องไม่ต้องใส่อารมณ์ขนาดนั้น (ห้องคลอดชั้น7นะครับ) ตัวเตี้ยผิวดำใจดำปากหมาอีกครับนิสัยแย่มาก ควรปรับปรุงด่วนนะครับ,0
คือ มารอตรวจเลือด ถึงคิวบอกให้ไปตรวจสอบสิทธิ์ ตรวจสอบสิทธิ์กลับมานั่งรอคิว คือ พวกคุณทำงานแบบไม่คิดถึงความรู้สึกผู้ป่วย พยาบาลเจ้าหน้าที่ห้องตรวจเลือด นิสัยแย่มาก ทำงานแบบไม่มีความเป็นมืออาชีพ คุณมีการเปลี่ยนแปลงระบบ ก้อควรจะติดป้ายไว้ที่หน้าห้อง ถ้าเป็นพวกคุณโดนกระทำแบบนี้จะรู้สึกอย่างไง ภาษีที่ประชาชนจ่าย ได้คืนมาจากบริการสาธารณสุขแบบนี้ มันน่าเบื่อมากค่ะ ผู้บริหาร น่าจะลงมาตรวจดูการทำงานบ้าง ลองสำรวจความพึงพอใจของประชาชนดูบ้าง,0
มีประกันสังคมที่เน้55,1
รอหมอกินข้าว กินข้าวหรือปลูกข้าวครับ 2-3ชั่วโมงคนไข้รอตรวจเป็นสิบๆไม่มาซักทีเห็นใจคนรอหน่อยนะ,0
กับข้าวผุ้ป่วยอร่อยครับ นางพยาบาล นิสัยดีเฟรนลี่มากครับ โดยรวมโอเคครับ อยากฝากไว้เรื่องนึง คือเจ้าหน้าที่บางคน คุมอารมไม่ค่อยจะอยุ่ เข้าใจครับว่ามีคนไข้เข้ามาเยอะ เหนื่อยเครียด มันเปนเรื่องธรรมดาครับ บางคนอาจจะเข้าใจ บางคนอาจจะไม่เข้าใจ แต่ส่วนตัวผม ผมไม่ซีเรียสครับ ขอบคุนครับ,1
ดีครับ,1
ควรปรับปรุง สูตินรีเวช 1.การนัดหมายที่ระบุเวลา ต้องทำให้ได้ตามที่นัดหมาย ไม่ใช่นัด 8 โมง แต่ตรวจบ่าย ล่าช้าเกิน 4 ชั่วโมง 2.ควรมีมีแผ่นป้ายแนะนำขั้นตอนการเข้ารับการรักษาที่ชัดเจนเข้าใจง่าย 3.อบรมพนักงาน ให้มีความอดทนต่อผู้ที่มารับการรักษาในการอธิบายขั้นตอนต่าง ๆ ให้ชัดเจน และใช้ภาษาที่สุภาพ ไม่ดูถูกผู้มารับบริการ 4.จัดลำดับคิวให้ชัดเจนและเรียงตามคิวให้ถูกต้อง...,0
ให้บริการแย่มาก/ปวดท้องมากถึงมากที่สุด บอกให้นั่งรอตามคิว คนอื่นเขายังนั่งรอได้/ช่วยดูได้ไหมว่าคนไข้คนไหนที่เป็นมากเป็นน้อย/สงสัยตายก่อนได้ตรวจแน่เลย/บัตรประกันสังคมไม่ได้ช่วยอะไรได้เลยใช่ไหม/รึว่าต้องมีเงินแล้วได้ตรวจก่อน/บอกตรงๆมะคืนปวดท้องมากทำบัตรเสร็จให้รอ เดินไปบอกพยาบาลหน้าห้องตรวจว่าปวดท้องมาก(นั่งรอคิวยาว พยาบาลตอบ)เดินหนีเลยไปเสียเงินดีกว่า กลัวตายคะ,0
แต่ละคนบริการไม่เหมือนกันดีบ้าง..แย่บ้างแต่คุณหมอดีทุกคนนะคุณหมอแพรชมพูดีมากใส่ใจรายละเอียดดีค่ะ,1
เพื่อนผมปวดท้องมา มาหาหมอที่นี่ หมอบอกว่า กินเผ็ดมาก เลยทำให้ปวดท้อง ! ผ่านไป 2 ชั่วโมง เพื่อนผมไปหาหมออีกที่นึง พบว่าปัญหาเกิดจากไส้ติ่ง ที่เกือบจะแตกอยู่แล้ว !!! หมอประเภทไหนกันวินิจฉัยแบบนั้น ถ้าเพื่อนผมตายไป เพราะแค่การตรวจคนไข้แบบมักง่ายของหมอคนเดียว จะรับผิดชอบยังไงคับ !? ฝากตรวจสอบการทำงานของบุคลากร โดยเฉพาะแพทย์ด้วยนะคับ ให้ความใส่ใจกับคนไข้ ให้สมกับจรรยาบรรณแพทย์หน่อย คนไข้โชคดีแบบนี้ ! ไม่ได้มีทุกเคสไป เผื่อหมอจะไม่รู้,0
*เล่า เพราะกฎเเย่มาก * คุณหมอและพยาบาลดี แผนกอายุกรรม 7/12/59 พาพ่อไปหาหมอทุกสามเดือน ครั้งนี้ไปถึงตี 5 เดินเรื่อง เจาะปลายนิ้ว เสร็จ 8 โมง รับแฟ้มถามสุขภาพ คิวที่ 15 เสร็จ 8:25 รอหมอมา 9โมง ทั้งที่ข้างนอกก็ไม่ได้เรียกตามคิวที่ได้ ผลเลือดไครมาก่อนก็เรียกไห้ไปนั่งรอได้เลย แต่ข้างในกลับไห้ตามคิว ไม่มีพยาบาลจัด คนไข้จัดการเอง เข้ามารอพบหมอตั้งแต่ 9.10 แต่ได้พบหมอจิงๆ 11.30 กว่าจะกลับถึงบ้าน 12.00 *บัตรคิว* ที่พบหมอเฉพาะ ถามจิง ถ้าชั้นได้บัตรคิวที่ 50 แต่ได้เข้าไปนั่งรอหน้าห้อ...,1
เรื่องนี้ฟังมาจากเพื่อน อยากบอกว่าเรื่องนี้เป็นการกระทำที่แย่มากครับ เพื่อนไปหาหมอเป็นหวัดไม่สบายมาพักใหญ่ หมอบอกเป็นภูมิแพ้จะจ่ายยาบำรุงให้ ให้จ่ายเงินเลย 840บาท (เพื่อเราก็คิดว่าคงเป็นยานอกบัญชีให้่จ่ายเลย) หมอไปหยิบยาห่อใหญ่มาบอกว่าเก็บใส่กระเป๋าแล้วเดินออกไปนะ เพื่อนเห็นห่อใหญ่ๆถามกลับอาหารเสริมหรอ... ไม่ทราบว่าหมอที่นี้ทำกันแบบนี้หรือครับ...ไร้จรรยาบรรณ...อย่างแรง... ถ้าต้องการชื่อหมอคนนี้เม้นถามอีกครั้งหนึ่ง ปล.ถ้าเชิญชวนแล้วสนใจก็ว่าไปอย่างนี้มาบอกได้ว่าเป็นยาบำรุง...โรงพยาบาลนี้เก็บหมอคนนี้ไว้ให้โรงพยาบาลเสียหายรึครับ...,0
ปวดฟันแทบตาย แม่งเจอหมอหน้าหมา พูดจาไม่ดีเซ็งเป็ด ไม่อยากเป็นหมอ มึงลาออกซะ เสียประวัติหมอประจำคนอื่นเค้า อิแค่มาเป็นหมอตรวจทั่วไป ถ้าพูดจาดี ก็ดีไป นี้พูดแบบว่า เหมือนกูไปขอทานมึง อบรมแก้ไขมันด่วน แก่ แล้วไม่เจียม,1
ดีที่สุดคือที่นี่,1
คุณหมอและพยาบาลใจดีพูดจาเพราะดูแลเอาใจใส่ในการรักษายกเว้นพนักงานที่ทำรายการเกี่ยวกับเลื่อนนัดพูดจาไม่เพราะน่าจะมีการอบรมเรื่องมารยาทกันบ้างนะคะ,1
ปวดชาหลังและขา เสียเวลามาพบแพทย์ ได้รับการรักษาแบบเข้าอบรมหมู่ กับวิตามินเสริมเล็กน้อย ผิดหวังมาก นี่หรือคือการรักษาที่ใครๆว่าเก่งและดี รักษาแบบนี้คนไข้ก็รักษาเองได้ไม่ต้องมานั่งรอเสียเวลาเป็นวันๆ,0
ดีกว่าเก่ามากๆให้การแนะนำบริการเอาใจใส่ดีค่ะ สถานที่ก็สะอาดดูทันสมัยขึ้นมาก ชอบค่ะ,1
พยาบาลโคตรแย่ต้องเอาเงินมารักษาสักแสนเลยหรอถึงจะบริการดี ปรับการพูดใหม่ได้แล้วนะคะ รู้จักไหมคำว่า #มารยาทผู้ดี,0
คุณหมอศรันย์รักษาดีมากให้คำแนะนำที่ดีเป็นหมอรักษากระดูกใจเย็นพูดดีฟังแล้วสบายหูชอบคุณหมอคนนี้ค่ะ,1
ให้บริการแย่มาก รับบัตรคิวตั้งแต่8โมง ได้ตรวจ11โมง แถมยังพูดจา ไม่ดีอีกด้วย,0
คือบริการแย่มากคือผมปวดแขนคือปวดมากๆปวดแบบจะตาย หมอหรือใครๆๆไม่รุ้จะรีบไปไหนมา14.40คือปิดหมดแร้วตรวจก้อตรวจโลคๆๆรีบๆๆๆห่วยสุดๆๆ,0
บริการดีมากครับ คุณหมอใจดีมาก,1
คือพาคุณแม่มาหาหมอใช้สิทธิบัตรทองมันน่าดูถูกขนาดนั้นเลยหร๋อคะหรือว่าบัตรทองไม่ใช่คนป่วยพูดจาเหมือนหมามาขอข้าวกินตะคอกใส่ไล่ให้ไปนั่งรอเด๋วถึงเวลาแล้วจะเรียกเองไม่มีคนอยู่ข้าวก้อพึ่งกินไม่น่าจะโมโหหิวหรือว่าเปนนิสัยพื้นฐานของพยาบาลคนไข้คุยกันตะโกนขึ้นมาว่าเด๋วถึงเวลาค่อยพูดตอนนี้อย่าพึ่งพูดอะไรทั้งนั้นเงียบเงียบให้หมดในชั้นก้อไม่มีป้ายห้ามพูดติดหนิคะงั้นพวกคุณก้อต้องทำงานกันแบบไม่พูดด้วยแล้วแล้วแต่ละแผนกช่วยโครงานกันดีๆหน่อยไม่ใช่แผนกนึงบอกไปได้เลยอีกแผนกไม่เตรียมต้อนรับเจอแบบนี้หลายครั้งแล้วนะคะปรับปรุงหน่อยค่ะ,0
จิงๆแล้วก็ไม่ได้เป็นที่โรงบาลหรอกนะค่ะแต่เมื่อวานไปหาหมอรอเรื่องบัตรรอหมอเรียกตรวจก็ไม่เท่าไรหรอกนะค่ะแต่พอเข้าไปตรวจหมอไม่ถามอาการเลยค่ะไม่มีแม้กระทั้งตรวจฟังหน้าอกเพราะเราไอมากไม่มีแม้แต่เสียงหมอถามอาการว่าเป็นยังไงบ้างเข้าไปถึงหมอเขียนใบรับรองแพทย์แล้วก็เขียนใบสั่งยาเสร็จแล้วคืองงมากอ่ะค่ะฉันเสียเงินประกันสังคมนะค่ะแล้วทางโรงบาลก็เรียกเก็บจากประกันสังคมด้วยคุนดูแลคนไข้แบบนี้หรอค่ะ,0
การบริการควรปรับปรุงให้มากๆการพูดของพนักงานใช่ไม่ได้อย่างมากแพทย์และพยาบาลควรยิ้มแย้มเป็นกันเองการผู้ที่มารักษา บำรุงโรงพยาบาลใหม่ ควรมีการอบรมกับพนักงานบริการผู้ป่วยและผู้ช่วยแพทย์และควรมีพนักงานที่สามารถพูดภาษาอังกฤษได้บ้างเพราะสถานที่ตั้งของโรงพยาบาลมีชาวต่างชาติค่อยข้างเยอะ ผู้ที่มารักษาจะได้ประทับใจในการบริการและการรักษา,0
ขณะนี้ลูกสาวรักษาตัวผ่าสมองยังไม่ฟื้นเลยค่ะ ได้รับอุบัติเหตุ ตอนเที่ยงคืน ประมาณตีหนึ่งทีมแพทย์พยาบาลรายงานคุณหมอ คุณหมอท่านก็มาเร็วมากๆลูกได้เข้าผ่าตัดภายใน 30นาที ประทับใจกลางดึกท่านยังมาเร็วขนาดนี้ ท่านอาจารย์หมอเอกฤทธิ์ คุณศรีรักษ์สกุลและทีมแพทย์และทีมพยาบาลห้องไอซียูศัลยกรรม ดีมากๆค่ะ ประทับใจ ถึงแม้ว่าต้องรอลูกฟื้นแต่ก็มีกำลังใจที่พบทีมหมอและพยาบาลดี ขอบคุณค่ะ ขอให้ทุกท่านประสบแต่ความสุขความเจริญนะคะ,1
ใช่ประกันสังคมที่นี้ มาบ่อยครับ หมอเจ้าหน้าที่น่ารักบริการดีคัช,1
รักษาดีมากค่ะแต่รู้สึกว่าหมอน้อยมากคนไข่เยอะรอคิวนานมากแค่ไปเลเชอตาไปหกโมงเช้าได้เลเกือบสามโมงเย็นรอนานมากค่ะการรักษาดีค่ะใส่ใจดีแต่หมอน้อยๆมากจริงๆๆขอบคุณที่ให้บอกความรู้สึกของคนไข่ค่ะ,1
หมอ-พยาบาล-บุคลากรทุกคน บริการดี ยอดเยี่ยม พยาบาลพูดจาดี แม้กระทั่งแม่บ้าน ทุกคนพูดจาดีไม่กระโชกโฮกฮาก..เสียอย่างเดียว ไฟลิฟชอบมีปัญหา..กลัว,1
เมื่อวานนี้ฉันได้ไปใช่บริการ ร.พ แห่งนี้ ทุกอย่างดำเนินการไปได้ด้วย แพทย์ และนางพยาบาลนิสัยดี แต่ที่ทำให้ฉันต้องปี๊ดคือ #อีการเงินใส่แว่นผมบ็อบ คือกูแค่ถามว่าหลังจากที่ฉันจ่ายเงินแล้ว ต้องไปที่ใหนต่อ กลับมาตอบกูว่าทำไมไม่ถามคนที่มึงจ่ายเงิน #เอ้าอีดอกกูเห็นมึงนั่งด้วยกันกูจะรุ้ม่ะ และอีคนที่กูจ่ายมันก็ติดคนไข้อยุ่ อีนรก กูผู้ป่วยใหม่จะรู้มึงม่ะ ถ้าเมื่อวานเก็บอาการไม่ได้ คงปี๊ดแตกแน่ ดีที่กูไม่ดักกระทืบหน้าเอา #ขอร้องผู้ดูแลด้วยนะค่ะพวกคุณรับเงินภาษีจากประชาชนช่วยเอาปัญหาแบบนี้ไปแก้ไขด้วยค่ะ,0
บริการแย่มาก เปลี่ยนโรงพยาบาลดีกว่าคะ มากี่ครั้งก็แย่เหมือนเดิมมีกี่ชีวิตก้อไม่พอถ้ารอหมอที่นีมารักษา,0
พยาบาลขี้หงุดหงิด ถามนิดถามหน่อยจะเป็นจะตาย ผมถามว่าพี่รับเรียกชื่อผมไปหรือยังพอดีผมเดินไปทำทุระมา คำตอบที่ได้ พึ่งเรียกคนชื่อ.... ไปยังไม่ใช่คุณ เจริญ คือแค่ถามปะ บอกดีๆก็ได้ผมใช้ภาษาคน กูเสียประกันสังคมเพื่อมาเจอโรงพยาบาลแย่ๆ,0
บริการดีคับคุณหมอก็ใจดีมากไปเมื่อวานนี้ทุกแผนกบริการดีมากให้คำแนะนำดี,1
สถานที่ปรับปรุงดีเว้นแต่ที่จอดรถมอไซค์..ทั้งรถทั้งหมวกฝุ่นเต็มและร้อนมาก พยาบาลน้อยไปหน่อย การบริการปรับปรุงอีกนิดหน่อย เช่นบัตรคิวที่เสียบเหล็กแหลมนำไปวางกับที่นั่งยาวพอคนมานั่งก็บังบัตรคิวคนมาทีหลังนึกว่าไม่มีบัตรคืวก็นั่งรอไป...ผมก็เกือบเสียรู้ปรับปรุงหน่อยๆอย่างอื่นดีแล้ว,1
"จะขอร้องเรียนได้ไหมครับ เคสของผมมีอยู่วะผู้ป่วยบัตรทองถูกส่งตัวจาก จังหวัดนครสวรรค์ เพื่อมาผ่าตัด อาการ กระดูกคอเสื่อมทับเส้นประสาท คุณหมอที่นี่แนะนำดีเสียแต่ มีพยาบาลรับเรื่องพูดจาห่วยแตกและบอกถ้าจะผ่าต้องบริจาคให้โรงพยาบาล ญาติของคนไข้ก็บอกงั้นบริจาก 500 ค่ะ พยาบาลส่ายหัวถ้าจะมาบริจาค 500 ไม่ต้องบริจาคดีกว่า คนอื่นเขาบริจาค 5,000-10,000-20,000 เขาใช้บัตรทองเขาอยู่ต่างจังหวัดก็คือเขามีรายได้น้อย เขาป่วยเดินไม่ได้เขาก็ทำงานไม่ได้ ก็ไม่มีรายได้ใช่มั๊ยครับ ทางหมอที่นครสวรรค์เขาก็พึ่งย้ายจากเลิดสินเขาก็บอกว่าลุงหายตังค์แค่ค่ารถค่ากินก็พอ ค่าผ่าตัดไม่ต้องเสีย เขาก็เลยยอมมา",0
พยาบาลที่ละทะเบียนและตรวจสอบสิทธิ มารยาทแย่มาก ถามคนไข้ว่ามาทำไม ? ใช้คำพูดห้วนๆ ไม่มีความสุภาพ ใส่หูฟัง คุยโทรศัพ! ควรจะสนใจงานก่อนนะค่ะ และก้พยาบาลที่ คัดกรอง ให้คนไข้แซงคิว เพราะความสัพเพ่าของพยาบาล ที่หยิบข้อมูลคนมาที่หลังไปเรียกชื่อก่อน ทำให้คนที่มาก่อนต้องรอไปอีก แย่นะค่ะ ทั้งน้ำเสียงการบริการ แย่สุดๆๆค่ะ คิดว่าพยาบาลคงเรียนมาสูง แต่น่าจะอบรมเรื่องมารยาท ด้วยนะค่ะ!,0
ห้องนำ้สกปรกเหม็นคาวมากผู้ช่วยหมอดุแต่ฉุกเฉินบริการดีเยี่ยมค่ะ,0
บริการดีครับ ... บริการของรัฐ ที่มีประชาชนมาใช้บริการเยอะแบบนี้.. ผมถือว่าดีมากจริงๆครับ...,1
